1-gram                                  2-gram                                  3-gram                                  4-gram                                  5-gramsentence                                
2.1695975831557305e+23                  7.020713855068344e+17                   28037957987388.125                      64373340.87285551                       20326.42357171237                        Bu yüzden mantarlar üretici değil, ayrıştırıcıdırlar
4.252695860342032e+51                   9.995372677834135e+38                   2.7445904802182003e+32                  3.7669992751125824e+24                  3.967771642444715e+17                     Mantarlarla ilgili sistematik çalışmalar 250 yıllık bir geçmişe dayansa da bazılarının özellikleri yüzyıllardır bilinmektedir
9.020052872273694e+47                   1.5011788155681335e+38                  1.0921227631870561e+29                  1.9655409879198073e+19                  51730971829.030464                       Bira üretiminde, ekmek hamurunun kabartılmasında, şarap yapımında insanlık tarihinde hep kullanılmışlardır
1.9329959028243603e+47                  2.5128934352560084e+39                  3.8718045599980617e+28                  8.260168853813689e+18                   19024788077.218517                       Meksika ve Guatemala halkları bazı halüsinojenik mantarları dinî ve mitolojik törenlerde kullanmışlardır
1.9607120172414776e+41                  1.2325354160844787e+32                  2.2467907199444915e+25                  2.0412874986191667e+19                  1651761903447886.5                       Yine bazı mantarlar Kuzey Amerika yerlileri ve Çinliler tarafından tıbbî amaçla kullanılmışlardır
9.023148061073426e+49                   3.1100577371094587e+37                  3.131621638481209e+28                   8.509965208390504e+19                   8731573987394.042                        Şapkalı mantarların ilk olarak Proterozoik Devir’de (4 milyar – 570 milyon yıl önce) ortaya çıktıkları düşünülüyor
1.6171838178630044e+44                  9.819388563489022e+34                   5.200952719991208e+26                   2.3693765963848064e+16                  8797389739.330906                        İnsanların şapkalı mantarları kullanımıysa Paleolitik Devir'e (yontma taş devrine) kadar uzanır
2.9580838361401383e+52                  6.76497253856344e+39                    4.7829375047576e+31                     4.941578780581822e+24                   7.045111315322158e+16                    Tarihsel kayıtlar, şapkalı mantarların pek de iyi niyetleri olmayan amaçlar için kullanıldıklarını ortaya koymaktadır
429.0179571498267                       6.967396652875661                       None                                    None                                    None                                     II
16053587611054.504                      9609055069.605288                       376496.55802599                         146.91098450118182                      5.884574609686619                        Claudius ve Papa VII
4.3104947143087453e+45                  4.406299750984505e+34                   7.674223900455341e+24                   1.225948871906801e+18                   327934947029.182                         Clement’in düşmanları tarafından zehirli bir mantar türü olan Amanita’yla zehirlendiği yazılmıştır
1.5765265014818612e+49                  8.497006416982903e+38                   8.764438507762555e+32                   1.1684496598289557e+24                  13741411964555.422                       Bir efsaneye göre de Buddha, bir köylünün ona sunduğu toprak altında yetişen bir mantarı yediği için ölmüştür
8.793979035724375e+26                   2.7901304220631994e+20                  2301053470760476.0                      878997384.4793525                       273683.65398591495                        Mantarlar eşeyli üreme ve eşeysiz üremeyle çoğalırlar
2.634285413515819e+16                   608836243486.5029                       2384113065.717983                       18815504.711947855                      230058.2680923033                        Her iki durumda da spor oluştururlar
5.239199970045975e+23                   7.759770373480246e+18                   148914879210074.4                       366684156.60696805                      275906.67625194136                       Sporlar "humenium" adı verilen yapılarda meydana gelir
2.4935695628186647e+29                  2.960591715246345e+22                   9959722158086492.0                      757769287607.5497                       456993284.9568607                        Eşeyli üremeleri iki haploid hücrenin birleşmesini içerir
3.37549326755474e+43                    3.798715716894329e+36                   1.0572996675005846e+28                  2.8999137000995384e+16                  330117.4415830452                        Toprağa dökülen sporlar rüzgarla ya da böceklerle çevreye dağılır ve toprakta yıllarca yaşayabilir
4.205374784246987e+51                   6.595589429664502e+40                   2.7755866871012864e+29                  2.198111689365064e+17                   371713854.9928704                        Mantarlar nemli ortamlarda gelişirler, bu nedenle yağmurlardan sonra topraktaki sporlar çimlenerek mantarları oluştururlar
1.8790053283251767e+26                  6.441634955403293e+18                   671844305128.3634                       670292.8092890299                       290.3174464109197                        Tek hücreli mantarlar ise tomurcuklanarak çoğalabilirler
1.2596519895135342e+49                  5.662675326870038e+36                   7.906472959285844e+26                   402120199951552.8                       649774683.3627625                        Suda yaşayanlarda eşeysiz üreme daha çok hareket organeli ( yani "flagellum") bulunan zoosporlar ile olur
2.4286024713282556e+19                  315426997992510.6                       23792530784.88217                       1237884.4286711582                      2872.408537947961                         Yaşam döngülerinde iki safha bulunmaktadır
4.69084755512968e+19                    596729481658822.6                       520544638663.2986                       175769460.81263632                      72859.78070568817                        Bunlar;  Üç değişik somatik yapı görülebilir
9.964125095502157e+53                   4.606358687766652e+41                   1.564880993919303e+33                   3.1972619229392394e+21                  960699515212.7913                        Bunlar;  Mantarların yaşam döngüsü her şekilde spor oluşumuyla sonuçlanan eşeyli ve eşeysiz üremeyi kapsamaktadır
1.304945455880962e+44                   1.1500936824089465e+35                  2.175360057651948e+28                   2.7369060349397233e+18                  221808668736.82602                       Hem eşeyli hem eşeysiz üreme safhalarını içeren tüm yaşam döngüsü ""holomorf"" diye bilinir
2.0853655445033873e+45                  1.072575812532063e+35                   1.729362244021284e+26                   1.6070668920775606e+18                  270883151987.71423                       Eşeysiz üreme sporları ve ilgili üreme yapılarının gözlendiği evre "anamorf" ("imperfect") evredir
1.4968389502660428e+38                  2.5560661374727312e+29                  1.2131314333795808e+23                  6689394641891197.0                      2555833180.2649937                       Eşeyli üreme yapılarının gözlendiği evre ise "telemorf" ("perfect") evre adını alır
3.996948943553022e+26                   2.4353029431341904e+19                  3388643385806598.0                      2759694439734.156                       9694846949.731375                         Mantarlar insanlık tarihi açısından büyük öneme sahiptirler
1226080975156005.8                      50874650573.275314                      251888649.56761387                      28699.66334157157                       108.07250485528296                       Ekosistemin önemli parçalarıdır
1.6309123357552027e+35                  4.081723523986231e+25                   3.778405425195283e+20                   114166019605946.16                      824924818.3880042                        Son iki milyar yıldır bitki ve hayvansal yapıları çürüttükleri bilinmektedir
3.2451383598944717e+34                  1.9185873214174582e+25                  2.3576499794277302e+19                  106243362048134.2                       389169602.72279125                       Bu yapılardaki elementlerin serbest bırakılmaları mantarlar tarafından sağlanır
2.9243080696830442e+32                  5.7052323987859927e+23                  4.5204183025040186e+17                  4203337199975.9136                      253124490.12614536                       Orman ekosistemlerinde karbondioksit salınımı gerçekleştirmektedirler
3.3924656748447084e+31                  1.2950998738743034e+24                  1.0054774712491145e+19                  80395377392171.1                        13345624737.046904                       Ayrıca toprağın yapısını bitki gelişimi için uygun hale getirirler
3.31774169312439e+93                    5.764122473852278e+74                   3.5372934916900625e+58                  6.223073499402303e+36                   1.1897384489287061e+21                   "Mikoriza" denilen ortaklıklar oluşturarak bitkilerin köklerine tutunurlar ve bitki köklerinden karbonhidrat alırlar, bu sırada bitki de mantarın hifleri yardımı ile topraktan su ve suda çözünen tuzları emer
4.7001803292030986e+51                  6.6779669559579485e+37                  1.818073170954421e+26                   7077851691123236.0                      13136623866.88663                        Bazı eklembacaklı türlerinde "mycangium" denen yapılar olarak bulunurlar ve selüloz sindirimine yardımcı olurlar
2.8811851320714e+33                     2.1186679729680472e+25                  2.8349535406484767e+19                  8276766527111293.0                      48961155135.99171                        "Alg"lerle birleşerek ekosistem için çok önemli olan "liken"leri oluştururlar
2.43256914052172e+46                    1.3192569453440164e+35                  3.312438492004301e+25                   3.367116020799449e+17                   38633489942.33109                        Bazı parazitik mantarlardan tarım zararlıları ve hastalıklarıyla biyolojik mücadelede yaralanılmaktadır
4.1218299199221677e+77                  3.327069394374084e+57                   1.695825742115357e+36                   1.379741412265533e+20                   152582064939.80518                       Bazı marketlerde "Collego" adıyla satılan ürün, yabancı otlarla mücadelede kullanılan "Colletotrichum gloeosporoides" türünden elde edilen bir "mikoherbisit"dir
3.263238738999113e+42                   8.990675528250617e+30                   2.696627815783213e+22                   18073249613669.81                       280508824.777307                          Gerçek mantarlardan olan mayalar, fırıncılık ve fermantasyon endüstrisinin temelini oluştururlar
2.188218964044114e+29                   1.692434424850007e+21                   1.9303984030014536e+16                  6124067627.0515175                      716725.8588063056                        Alkollü içki endüstrisinin temelini de mantarlar oluşturmaktadır
2.950765944536198e+73                   2.91719201840015e+54                    3.415834797145595e+36                   8.825854665519006e+23                   3.1885786968821652e+16                   Bununla beraber, sitrik asidin endüstriyel olarak üretilmesinde ve bazı peynir tiplerinin hazırlanmasında da (rokfor, gorgonzola, kamembert gibi) kullanılırlar
2.5869471198826583e+87                  4.630166978016348e+67                   9.19838359610272e+45                    1.0027744170040014e+28                  527701088645439.94                       Penisilin gibi birçok yararlı antibiyotiğin, thiamin, biyotin, riboflavin gibi bazı vitaminlerin; ergotamin, kortizon gibi önemli ilaçların kullanılmasında yine mantarlardan yaralanılmaktadır
9.221863513154989e+50                   6.287242535606796e+34                   5.257936673127095e+21                   18448781440927.79                       34087978.266503505                       Amilaz, pektolaz gibi enzimler; gibberellin gibi bazı hormonlar da mantarlardan yararlanılarak üretilmektedir
4.4379987534862496e+33                  2.2742558287660116e+25                  1.3675024690984783e+18                  971424021369.3424                       33325459.439796448                       Ayrıca genetik çalışmalarda kullanılan "Neurospora" cinsi yine bir mantardır
7.545793428155645e+141                  6.603954890015552e+104                  2.7069635019533257e+72                  6.6576857661845805e+44                  1.8357834679602709e+27                    Mantarlardan insanların çeşitli amaçlarla yararlandıkları cinslerden bazıları; fermantasyon yaparak alkollü içkilerin hazırlanmasında ve ekmek yapımında kullanılan "Saccharomyces" türleri, antibiyotik eldesinde kullanılan "Penicillium" türleri ve ergot alkaloidlerinin elde edildiği "Claviceps purpurea"dır
1.3749404190249759e+42                  9.715752421089394e+31                   9.33030759751904e+26                    1.6812245803076524e+18                  115405987326.52931                        Avrupa, Amerika, Çin ve Japonya'da gıda olarak mantar yetiştirme bir endüstri halini almıştır
1.7731957573916145e+25                  1.8086014843973052e+19                  419309272503700.94                      3761544577.7475095                      651557.8477470721                        Çin'de mantar yetiştiriliciği 600 yıl öncesine kadar dayanır
1.4122016805708194e+34                  5.588622671623151e+26                   4.739169376554904e+21                   4.277044003379807e+17                   203856793383.51877                       Avrupa'da ise1650'li yıllarda Fransa'da kültür mantarı yetiştiriciliği başlamıştır
1.434182472675718e+96                   1.3434270161945776e+75                  1.4089986534221192e+53                  5.806839364818028e+35                   4.7460838691832224e+23                   Şili gibi bazı Güney Amerika ülkelerinde Aztekler zamanından beri bilinen mısır rastığı ("Ustilago maydis"), bazı mısır tarlaları özellikle bu mantar ile enfekte edilerek üretimi yapılmakta ve yenilmektedir
1.3709327778405711e+44                  2.3532034563991367e+35                  2.0763949586901316e+24                  2998461401026047.0                      68120126.870403                          Mantarlar gelişmek için; nem, sıcaklık, 4-7 arası pH, oksijen, az miktarda ışığa ihtiyaç duyarlar
6.289524896710362e+48                   2.5737149205138195e+38                  6.903971758002647e+29                   3.1019213685658108e+19                  369423429752.1691                         Birçok yabani mantar doğadan toplanıp yenebilir ve çoğunun kültür türlerinden daha lezzetli olduğu söylenir
2.2293438347610933e+55                  2.90119768433151e+43                    2.181266025921138e+34                   3.8504514499746055e+24                  51868311095334.74                        Fakat doğal yetişmiş mantarları toplayan kişi bu konuda uzman olmadığı takdirde zehirlenme ve ölümlerle karşılaşılabilir
1.9355700043607473e+38                  1.004800858441365e+30                   2.3975827284222513e+23                  5.889582724882863e+16                   573026241.8245969                        Çünkü bazı mantarların çok küçük bir miktarı bile insanı öldürecek kadar zehirlidir
2.145435529397701e+31                   6.2276439355748275e+22                  5554590485706040.0                      22438733953.871452                      1187048.772081377                        Zehirli mantarları zehirsizlerden ayırmak için genel bir kural yoktur
2.5330401031765654e+23                  1.862586411431991e+19                   1888695863788702.5                      6095154809.339865                       42646.240393140695                        Yenebilen ve zehirli, mantarlar yan yana yetişebilirler
5.026490342924227e+46                   3.2038456416003904e+36                  4.722237568392041e+30                   5.259251570809191e+21                   3324484276447.174                        Bazı yenebilen ve zehirli türler birbirine o kadar benzer ki bunu ancak bir mantarbilimci ayırt edebilir
5.522967480009027e+28                   1.810966110735318e+21                   2.019459435197909e+16                   1741254324.4231777                      17270.189613548297                       Zehirli mantarların tadı yenebilen mantarlarınkinden farklı değildir
6.618903377008623e+32                   3.015166017324398e+27                   2.2871241786784542e+22                  2628268482760572.0                      1914320443.2511923                       Rengi, kokusu ve tadı ile bir mantarın zehirli olup olmadığı anlaşılamaz
2.4825301706847827e+38                  3.96247677125006e+27                    1.4233812398091605e+21                  1.691342843710359e+17                   3020308472610.353                         Mantarların insan ve hayvanlarda oluşturduğu hastalıklara genel anlamıyla "mikoz" denir
3.2586147701396495e+18                  557905043157.8896                       24251203.613203242                      5787.722765412215                       46.76592369818178                        Tropikal ülkelerde mikozlar yaygındır
2.1078710737727122e+74                  3.134129152579508e+58                   9.410302927544746e+43                   8.23291498803227e+30                    6.689493358444927e+21                    AIDS, kanser, şeker hastalıkları, organ nakli gibi durumlarda doğal veya yapay olarak bağışıklık sistemi baskılandığı için mantar enfeksiyonları ortaya çıkabilir
1.0037546143796218e+34                  9.167088260897895e+27                   1.019745748768788e+23                   1618116137939136.5                      9307940.995583227                        Mantar sporları havaya karışarak insanda alerji ve astıma sebep olabilirler
5.917168505332176e+24                   1.2525335251138563e+18                  14388730497848.91                       1488313235.8330827                      679652.9401036917                        Bitkilerde parazitik mantarlar hastalıklara neden olurlar
1.3239144270177901e+32                  1.616853461146239e+25                   1.2127810327885254e+20                  1407293986758.2986                      78150.19971735356                        Bazı mantar türleri bitkiler üstünde yaşar ve besinini bitkilerden sağlar
1.339415933601887e+31                   1.6133851884668915e+22                  2.7867544058033264e+16                  7971450581.54214                        96251.79012659247                        Bitki öldüğündeyse kendi besinini üreterek yaşamını sürdürür
2.638775058828573e+43                   6.902793053784005e+35                   8.102106010297177e+26                   7.45105395661369e+16                    1458630579.2025564                       Özellikle tek cins ürüne dayalı tarımda (patates, pirinç gibi) büyük kayıplara yol açabilirler
1.8255746898998215e+49                  1.1758251286151641e+35                  3.673359247242916e+22                   99670237297775.34                       133325990.20545684                       Örneğin 1840'lı yıllarda İrlanda'da baş gösteren kıtlığa patates mildiyösü ("Phytophthora infestans") neden olmuştur
5.545118872628926e+24                   5.696119376768425e+19                   761776244628669.6                       4338822840.906261                       1007944.679702956                        Bu felaketten dolayı bir milyondan fazla insan ölmüştür
2.767850699259262e+58                   1.921238554711395e+42                   3.939372783610005e+26                   303524530588220.75                      149352679.75003996                       1943'te ise Bangladeş'te "Helminthosporium oryzae" diye bilinen tür, pirinç ürününü yok ederek kıtlığa neden olmuştur
7.833519311946012e+40                   2.5713116002803593e+31                  2.5362160114152478e+25                  5.548054762701768e+18                   25681692058.821995                        Ayrıca, mantarlar hakkındaki yanlış inançlar da zehirlenme olaylarını arttırıcı etki yapar
1.5108492716058749e+119                 1.3814625129904823e+93                  7.98202166512571e+68                    7.238613610465489e+38                   4.636890582564436e+16                    Zehirli mantarları salyangozların yemediği, ağaçlarda yetişen mantarların zehirsiz olduğu, mantarı yoğurtla yemenin zehirlenmeyi önlediği, zehirli mantarların iç kısmının koparılınca mavileştiği ve kurutulmuş mantarların zehirlemediği gibi bilgiler yanlıştır
3.49181838967739e+26                    7.534225077022131e+20                   1901466290542069.5                      214407286.13407078                      468767.95980039396                       Bu bilgilere güvenerek mantar yemek kesinlikle doğru değildir
1.3210322939511403e+69                  3.1792346235558504e+54                  2.7240967202142585e+42                  1.6031362081424612e+28                  8777352545389966.0                        Mantarlar, ılıman iklimlerde elbiselerin, kameraların, teleskopların, mikroskopların ve diğer optik malzemelerin küflenerek zarar görmesine neden olurlar
2.326048576282315e+41                   6.810101646831531e+30                   1.8758884856633632e+25                  4.235475335515541e+19                   17345001150469.748                       Petrol ürünleri, deri gibi organik maddeler de mantarların besin olarak kullandığı ürünlerdir
6.392112581525279e+64                   5.601213746984978e+48                   3.8639375104192378e+34                  6.639863632790649e+21                   31492739759625.336                       Çürükçül mantarlar aynı zamanda tomruk ve kerestelerin, ağaçtan yapılmış eşyaların çürüyerek kullanılamaz hale gelmesinden de sorumludurlar
1.7457635362638743e+38                  3.6761827599970907e+31                  3.1067155319853954e+26                  2018390754583468.2                      20778503.715746995                       Ayrıca evlerde, marketlerde besinleri bozarak milyarlarca dolarlık zarara neden olurlar
2.9991155749110116e+36                  1.690254600060199e+27                   4.401707284640753e+18                   14230433405.86631                       286210.814720244                         Gıdalarda oluşturdukları mikotoksinlerle toksik zehirlenmeler yol açabilirler
1.305722827701102e+43                   5.731994212919801e+30                   5.779578823328894e+20                   51878803885127.59                       14282996.548605938                       Özellikle okratoksinler ve aflatoksinler, böbreklerde ve karaciğerde hasarlara neden olurlar
3.639289733945207e+55                   8.980884732159024e+41                   6.202242620924524e+27                   1.6147932941449868e+16                  2374379628.7796655                       "Çavdar mahmuzu" diye bilinen mantar, çavdarın ununa karışıp yenmesiyle ergotizm denilen hastalığa neden olmaktadır
2.87319540489314e+47                    5.7889703365585876e+35                  1.6891240505505055e+28                  4.232869242960729e+19                   1007193499555.2727                       Bu hastalık hayvanlarda ve insanlarda yavru düşüklüğüne neden olmakta ve ölümlerede yol açabilmektedir
1.836821863635353e+43                   6.738714547285684e+30                   5.906625629596056e+20                   128802129983746.5                       7592340409.176279                        Bazı mikotoksik mantarlar Vietnam ve Afganistan'da biyolojik silah olarak kullanılmıştır
4.581484811989261e+71                   4.46508009045814e+53                    3.6172924900350974e+34                  3.0596465044925492e+16                  3444786278.045465                         Suda yaşayan mantarlar eşeysiz olarak kamçılı zoosporlarla ve eşeyli üreme izogami, aniogami, oogami, gametagogami veya soma-togami ile olur
1.9798758705122428e+66                  4.960515686967492e+47                   1.685522236300149e+36                   7.120781984350488e+25                   6.7572361082363675e+19                    Sümüksü Mantarlar :   Algsi Mantarlar :   Sınıflandırmada bitkiler âlemi içinde ele alınmaları bilim adamları arasında uzun yıllar tartışma konusu olmuştur
1.6378422165154396e+69                  3.837118434968629e+53                   7.264240045749981e+41                   1.645479118952877e+27                   5.947091666027917e+16                    Her ne kadar Uluslararası Botanik Nomenklatür Kodunun kurallarına göre adlandırılıp sınıflandırılsa da, bitkilerden farklı bir âlem olarak ele alınmışlardır
3.9347375546563674e+29                  2.365580530031803e+21                   6219870409466142.0                      2541433723.3409414                      463748.1473961592                        İlk taksonomik gruplandırılma eşeysel sporlarına göre yapılmıştır
5.53725994645412e+77                    2.0151857617075143e+57                  8.711398253062738e+41                   1.5368384882595147e+26                  2.764933478317019e+16                    Günümüze kadar mantarlar, gamet, gametangia, sporokarp ve sporlarının özelliklerine, hayat döngülerindeki sitolojik ve morfolojik özelliklerine göre sınıflandırılmıştır
1.298946316463727e+29                   2.2337905735710355e+22                  1.6839652261033802e+17                  1435732829840.109                       36649434.59029407                         Mantarlara ait ilk sınıflandırma Linnaeus tarafından yapılmıştır
2.2487022097408673e+38                  3.196499377407934e+26                   2771656174625768.5                      800416265.2739067                       211010.14335000768                       ""Species Plantarum"" adlı kitabında mantarları "Cryptogamia Fungi" sınıfında toplamıştır
6.857760057519902e+65                   1.7323749964385683e+52                  1.44794759896964e+37                    1.6174036592687114e+22                  53759129981680.22                        İlk modern mikolog ve mikolojinin kurucusu olan Antonio Micheli, mantarları 1719'da yayımladığı ""Nova Genera Plantarum"" adlı eserinden toplamıştır
2.5137947531209484e+31                  6.922889736450484e+23                   1.841963874205549e+18                   2364336435923.3516                      304756401.8409811                        Carl Woese (1981), sınıflandırmasını filogenetik kurallara göre yapılmıştır
1.1671660745978804e+44                  9.4521015121094e+31                     7.436656849456212e+21                   716605583941485.9                       38133328248.34678                        Monofiletik grup olarak düşünülmüş olan mantarlar, artık üç farklı grup olarak düşünülmektedir
1.3354573045861502e+51                  2.501714825122099e+38                   1.705275857636003e+30                   7.82028063653068e+24                    7.846011649132747e+19                    Bu sınıflandırma fungi olarak bilinen organizmaların birbirleriyle sıkı bir ilişki içinde olmadıklarını kabul eder
1.3088161236662782e+62                  4.473421748143096e+47                   1.5500778575092655e+37                  2.1415474744835972e+24                  68157873809553.28                        Buna gore mantarlar,;  Ölümcül seviyede zehirli olan mantar türlerinin sayısı tüm mantar türlerinin sayısına oranlandığında oldukça azdır
6.503873266258319e+39                   4.475450117176424e+30                   1.8222657909842748e+23                  2.503210311967437e+16                   257796218629.90997                       Diğer zehirli mantarların bir kısmı ise pişirildiklerinde bu niteliklerini kaybetmektedir
5.1093628169658534e+33                  2.527108654626947e+26                   1.2208631291693274e+22                  1.7044649764847548e+16                  9256916776.805578                        Doğadan toplanan yenilebilen mantar türlerinin sayısı ise hiç de az değildir
2.0754341779948236e+74                  6.8879171976391335e+56                  3.6898499846476093e+42                  1.6352026932659147e+30                  9.538334255835506e+17                    Bu türlere ekonomik değerleri ve lezzetleriyle ile köylülerin bütçelerine ciddi katkılar sağlayan Morchella ( Kuzu Göbeği) Mantarları iyi bir örnek teşkil eder
2.517681901740264e+81                   5.249263947420476e+62                   2.4569672300209693e+48                  2.3495817936243033e+32                  6.7549750990146355e+19                   Zehirli ve yenilebilen bazı mantar türlerinin ayırdedilmesindeki bazı zorluklar ve yaşanan ölüm olayları nedeniyle kültür mantarlarının yiyecek olarak tüketilmesi önerilmektedir
1.39742780471341e+31                    2.6934132685101014e+23                  4.32295962817616e+18                    252286332108913.16                      164104879.8860371                        Mantarların yenilebilen bir türü olan parazitler bitkilerde de bulunur
154549627991836.88                      22371153695.46117                       45034983.14227384                       577170.1058431678                       4026.959926480555                        Bu durumda ilişki tek yönlüdür
2.1122498445080316e+29                  7.540277534545384e+22                   2.890616575535065e+17                   1433156637860.498                       38583.62397457231                        Bu parazit içine girdiği bitkiye anında bulaşır ve öldürür
2.4776607908631645e+86                  1.7443971744615654e+71                  3.314626101988211e+52                   1.4778687686002693e+34                  3.5517173230156992e+22                    FAT  FAT (File Allocation Table; "Dosya Yerleşim Tablosu"), dosya sistemi'nin orijinali 1970'lerde ve 1980 yılları başında Microsoft MS-DOS işletim sistemi'nin desteklediği dosya sistemi olarak başlar
6.262969384287196e+39                   2.03767289636119e+30                    2.1301409248594127e+22                  2.174399123867409e+16                   99603099625.30373                         Orijinalinde 500 Kbden küçük diskler için uygun olarak tasarlanmış basit bir dosya sistemidir
6.592084799653943e+43                   4.374897611167289e+32                   8.863038948986628e+24                   5.259803795802549e+19                   1030620801834583.5                       Zaman içerisinde çok daha büyük medyaları desteklemek için sonradan geliştirilmeye devam edilmiştir
2.5553489652294107e+37                  2.845464392498129e+30                   1.7608105417788943e+21                  3886298863686.0034                      1554708425.0890958                        Şu an için FAT dosya sisteminin FAT12, FAT16, FAT32 olmak üzere üç tipi bulunmaktadır
2.681129644864716e+61                   2.5144949228729504e+47                  2.7197337381120742e+35                  6.6485277448954235e+25                  3.0883427985663174e+17                   Bu FAT tipleri ve isimlendirilmelerindeki farklılıkların sebebi, FAT yapısındaki mevcut girdilerin bit olarak boyutlarının farklı olmasıdır
1.1436892699376871e+30                  7.337876513578377e+23                   252144456285211.7                       986457.5660854952                       54.77845707535016                        Bir FAT12 girdisinde bit sayısı 12, FAT16 girdisinde 16, FAT32 girdisinde 32 bittir
1.4593579544509755e+22                  1.3744086426665078e+16                  556215182410.225                        209439591.43870854                      48696.433239657796                       Genel olarak sabit disk sektörlere bölünmüştür
5.242490412060877e+28                   8.833647051065068e+21                   1.7565135411087666e+16                  5011451030.007114                       54107.62638709118                        Sektörler diskinizdeki en küçük fiziksel depolama ünitesidir
7.923427966966164e+31                   5.0138529725557e+23                     2.479690032310752e+18                   19911696752405.418                      96789823.80332254                        Bir sektörün bilgi kapasitesi 2’nin kuvvetleridir ki bu genellikle 512 bayttır
1.651816790075851e+37                   1.0808177857289141e+28                  1.963232347762362e+18                   37884903992.84105                       662453.4457951873                        Dosya Yerleşim Tablosu dosyalama sistemine göre, disk kümelere ("cluster") bölünür
4.47550600185993e+31                    2.5513415930925535e+23                  3.0148988326555474e+18                  1687896751161.0417                      32733050.153137557                       Her küme de diskin büyüklüğüne göre belli sayıda sektörden oluşur
2.4468370622168e+22                     4.108495195750744e+16                   532822688625.8561                       784220893.0590754                       563163.4354711003                        Maksimum 2TB' a kadar sürücüleri desteklemektedir
5.710900766320319e+19                   9952627057836144.0                      14410173174.051031                      10222317.057377532                      98497.70830088909                        (Windows 2000 işletim sisteminde maksimum 32GB' dır)
9.126105131791024e+91                   1.4449472861530237e+73                  1.2816704829765789e+53                  2.6712774938132484e+33                  2.1449931765183653e+23                    "FAT32" sürücülerinde kullanılan küme kapasiteleri disk sığalarına göre aşağıdaki gibidir:  Disk kapasitesi Küme sığası:  FAT dosya sistemi günümüzde flaş bellek ünitelerinde kullanılmaya devam etmektedir
3.391209871293091e+44                   7.578434116978775e+32                   3.671737859435583e+26                   3.319603314727687e+22                   7.981805395969056e+18                    Bilgisayarlarda kullanılan yeni işletim sistemleri, daha gelişmiş ve farklı dosya sistemleri kullanmaktadır
6.861256753325581e+73                   8.255984519375146e+58                   6.500101828088235e+42                   5.419021107574226e+30                   2.438830275444052e+21                     Bernhard Riemann  Georg Friedrich Bernhard Riemann (17 Eylül 1826 - 20 Temmuz 1866), analiz ve diferansiyel geometri dalında çok önemli katkıları olan Alman matematikçidir
1.6830520644829672e+42                  7.251219129904993e+32                   1.9850322302164445e+25                  5.011929480932871e+19                   825357996613707.6                        Söz konusu katkılar daha sonra izafiyet teorisinin geliştirilmesinde önemli rol oynamıştır
4.257803563109318e+61                   2.716912548476716e+51                   8.109134243359633e+37                   1.6237428427283468e+25                  528586474223259.2                        Bu matematikçinin ismi aynı zamanda zeta fonksiyonu, Riemann hipotezi, Riemann manifoldları ve Riemann yüzeyleri ile de bağlantılıdır
2.6041856374514132e+65                  4.3370507367975005e+50                  2.1428317505127353e+34                  1.3252500075510736e+22                  37838636450799.44                         Almanya'da Dannenberg yakınlarındaki Hanover Krallığının Breselenz kasabasında doğan matematikçinin babası Friedrich Bernhard Riemann idi
3.7159777051327074e+30                  1.727344296633133e+23                   2.8309001976974477e+17                  9788374061521.238                       284515524.17465365                       Bernhard Riemann altı çocuklu bir ailenin ikinci çocuğuydu
4.420457520332551e+41                   1.4882971929830915e+32                  2.6560455098876306e+24                  9.997114833504456e+16                   28675801656.130215                        Riemann, 1840 yılında büyükannesi ile yaşamak ve Lyceum'u ziyaret etmek için Hanover'e gitti
1.0632029004388894e+79                  4.9420923639771874e+61                  1.8457290219128728e+46                  1.5444668194334001e+32                  8.583579586052873e+20                    Büyükannesinin 1842 yılındaki vefatından sonra Lüneburg'daki Johanneum'a giden Riemann, 1846'da yani 19 yaşında Göttingen Üniversitesi'nde filoloji ve teoloji çalışmaya başladı
1.7772134036059694e+35                  3.6272749094634646e+27                  1.7915817521483484e+21                  916064187904229.2                       76314383569.34875                        En küçük kareler yöntemini anlatan matematikçi Gauss'un derslerine katıldı
4.0945256618332905e+41                  5.328118013010658e+32                   1.1583630031687885e+26                  1.3890722414775363e+17                  29579104085.68027                        1847 yılında Riemann'ın babası ona teolojiyi bırakıp matematik çalışması için izin verdi
25303232974.4187                        28959929.21243103                       489322.06483970775                      40006.387478884986                      5843.985138865119                         1847 yılında Berlin'e gitti
9.383158856465462e+24                   2.490125444287336e+21                   562879161455566.5                       40968004.64160161                       1890.2922735761492                       Burada Jacobi, Dirichlet veya Steiner ders veriyordu
1.3669723546870813e+29                  5.61931345587291e+22                    8.729658886231411e+17                   7994290676700.519                       27042058.426607095                       Berlin'de iki yıl kalan matematikçi 1849 yılında Göttingen'e döndü
1.5883978976063272e+90                  3.0833888995764457e+74                  7.529810329373253e+60                   1.4732643125566253e+48                  2.7900313351563583e+31                    Riemann ilk dersini 1854'te verdi ve bu dersle sadece Riemann geometrisinin temellerini kurmakla kalmadı aynı zamanda daha sonra Einstein'in izafiyet teorisinde kullanacağı yapıların da temellerini attı
1.0387504314852645e+43                  1.6962161600230236e+33                  2.537023691565693e+26                   3.7770231580605235e+18                  1714334018123.3916                       1857'de Götingen Üniversitesi'nde özel profesörlük kademesine terfi etti ve 1859'da profesör oldu
